conceptType,ESCOUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,SkillGroupcode
SkillGroup,http://data.europa.eu/esco/isced-f/099,health and welfare not elsewhere classified,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0999,health and welfare not elsewhere classified,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/10,services,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/100,services not further defined,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1000,services not further defined,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/101,personal services,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1010,personal services not further defined,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1011,domestic services,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Domestic services are the study of various domestic services, such as housekeeping, cleaning, laundering, sewing etc.
Programmes and qualifications with the following main content are classified here:
Caretaking, housekeeping and home service workers
Chimney sweeping
Cleaning
Cooking (home)
Domestic science
Dry-cleaning
Funeral services and mortuary science
Home economics
Laundry
Needlework (home)
Sewing (home)
Window cleaning

=== Inclusions
Cleaning is included here even if directed towards cleaning schools, hospitals, factories etc.

=== Exclusions
Study of building maintenance is excluded from this detailed field and included in detailed field 0732 'Building and civil engineering'.",
SkillGroup,http://data.europa.eu/esco/isced-f/1012,hair and beauty services,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Hair and beauty services are the study of caring for the hair and the body for beautification.
Programmes and qualifications with the following main content are classified here:
Barbering
Beauty therapy
Cosmetology (make up)
Fitness and weight control
Hairdressing
Manicure
Pedicure",
SkillGroup,http://data.europa.eu/esco/isced-f/1013,"hotel, restaurants and catering",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Hotel, restaurants and catering is the study of providing food, beverages, accommodation and related services at hotels, restaurants etc.
Programmes and qualifications with the following main content are classified here:
Catering
Cooking (restaurant and hotel-type)
Fast food preparation
Food serving
Hospitality services
Hotel and restaurant studies
Hotel receptionist training
Hotel services
Waiting and bar service

=== Exclusions
Study of food processing (industrial) is excluded from this detailed field and included in detailed field 0721 'Food processing'.
Receptionist training (general) is excluded from this detailed field and included in detailed field 0415 'Secretarial and office work'.",
SkillGroup,http://data.europa.eu/esco/isced-f/1014,sports,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f","Sports is the study of techniques and skills in a chosen sport.
Programmes and qualifications with the following main content are classified here:
Sport trainer studies
Techniques and skills in a chosen sport
Training of umpires/referees and other sports officials

=== Inclusions
Jockeying is included here. Chess playing is included here.

=== Exclusions
Training of school teachers in physical education (sports teachers) is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.
Fitness services are excluded from this detailed field and included in detailed field 1012 'Hair and beauty services'.",
SkillGroup,http://data.europa.eu/esco/isced-f/1015,"travel, tourism and leisure",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f","Travel and tourism is the study of marketing and advertising tourist destinations and events. It includes the study of ticketing and reservation practices. Leisure is the study of recreational and leisure activities for individuals and groups.
Programmes and qualifications with the following main content are classified here:
Abseiling (rope climbing)
Adventure based activities
Ground crew training (airport)
Guiding, tour leading
Recreation and leisure
Tourist trades programmes
Travel agency services
Travel and tourism
Travel services

=== Inclusions
Basic training in how to treat tourists is included here.

=== Exclusions
Study of recreation and leisure activities for school children is excluded from this detailed field and included in detailed field 0922 'Child care and youth services'.",
SkillGroup,http://data.europa.eu/esco/isced-f/1019,personal services not elsewhere classified,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/102,hygiene and occupational health services,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1020,hygiene and occupational health services not further defined,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/1021,community sanitation,,,released,2020-12-07T11:59:16.586Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills","Community sanitation is the study of community services dealing with items that affect public health such as hygienic standards in food, water supply, disposal of sewage and garbage and street cleaning.
Programmes and qualifications with the following main content are classified here:
Hygiene, community
Hygienic standards
Refuse collection
Refuse/sewage disposal
Street cleaning
Water supply (service)
Waste management",
SkillGroup,http://data.europa.eu/esco/isced-f/1022,occupational health and safety,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Occupational health and safety is the study of recognising, evaluating and controlling environmental factors associated with the workplace.
Programmes and qualifications with the following main content are classified here:
Ergonomics (occupational health and safety)
Health and safety in the workplace
Industrial welfare
Labour protection
Labour security
Labour welfare (safety)
Occupational health and industrial hygiene
Occupational safety
Stress management
Work environment

=== Exclusions
Study of vocational rehabilitation and occupational therapy is excluded from this detailed field and included in detailed field 0915 'Therapy and rehabilitation'.
Study of labour law is excluded from this detailed field and included in 0421 'Law'.
Study of ergonomics is excluded from this detailed field if emphasis is given to technical aspects and is included in the appropriate detailed field under 071 'Engineering and engineering trades'.",
SkillGroup,http://data.europa.eu/esco/isced-f/1029,hygiene and occupational health services not elsewhere classified,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/103,security services,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/1030,security services not further defined,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1031,military and defence,,,released,2020-12-10T13:06:54.77Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Military and defence is the study of services to the community connected with war and defence, designed to provide training in the principles and practice of military science.
Programmes and qualifications with the following main content are classified here:
Air force training
Army training
Defence studies
Military science
Navy training
War theory

=== Exclusions
Military personnel participating in non-military programmes should be classified according to the subject content of the training programme.",
