"ID","ORIGINURI","UUIDHISTORY","CODE","CREATEDAT","UPDATEDAT","SCOPENOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b3ebd2bf665349a439","http://data.europa.eu/esco/isced-f/0722","7fa0108d-05ce-4cc5-9104-ecd6b4fe8d06
42de01fb-e8bf-4d30-94c2-7549bce789c8
a065b4b9-4d9e-46d4-98e4-1b6f1e7dcd8e
7c2bf940-3234-4d43-957d-0faaebc72e47","","2025-07-15T15:20:19.537Z","2025-07-15T15:20:19.537Z","","materiales (vidrio, papel, plástico y madera)","materiales (vidrio, papel, plástico y madera)",""
"687671b3ebd2bf665349a43a","http://data.europa.eu/esco/isced-f/0723","99be45e3-7a3b-42c8-bf09-30103d4bba75
0f11dba0-5d54-48b2-b6ff-37101c941808
19ed52d7-9da4-4efb-a0a3-f78ccbfc50ee
4a80cf99-e4ec-4129-a56f-216c430cb9cc","","2025-07-15T15:20:19.537Z","2025-07-15T15:20:19.537Z","","textiles (ropa, calzado y cuero)","textiles (ropa, calzado y cuero)",""
"687671b3ebd2bf665349a43b","http://data.europa.eu/esco/isced-f/0724","8c286e1d-ebb9-4e3d-91bd-cb44cbb31efb
2f1a047e-185d-4ab7-b3c6-8220fd64d2b0
7d07d970-1073-4d31-9e9f-b90bbeb9af4c
271648b2-1579-4835-a3a4-9482f2028f9a","","2025-07-15T15:20:19.537Z","2025-07-15T15:20:19.537Z","","minería y extracción","minería y extracción","Minería y extracción es el estudio de la evaluación, la planificación, el desarrollo y la dirección de la extracción de minerales, petróleo y gas de la tierra.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Minería del carbón
Tecnología minera
Minería de minerales
Extracción de petróleo y gas
Extracción de petróleo y gas
Extracción de materias primas

=== Exclusiones
El estudio de la ingeniería metalúrgica se excluye de este campo detallado y se incluye en 0715 'Mecánica y oficios del metal'
El estudio de la geología se excluye de este campo detallado y se incluye en el campo detallado 0532 'Ciencias de la Tierra'. "
"687671b3ebd2bf665349a43c","http://data.europa.eu/esco/isced-f/0729","1da21cd3-80d0-4387-ad75-342e61773ef3
d22558d1-9e11-4c91-a5e3-db6e1d948d8b
8d4f999e-0d0e-41f2-9308-8cd6a79dde7d
e9849f51-2651-4eec-b350-33d0bc4a32c1","","2025-07-15T15:20:19.537Z","2025-07-15T15:20:19.537Z","","fabricación y procesamiento no clasificados en otros lugares","fabricación y procesamiento no clasificados en otros lugares",""
"687671b3ebd2bf665349a43d","http://data.europa.eu/esco/isced-f/073","958e7830-d7e3-477a-97bd-d1e432ac8eaa
eebdd995-b847-427c-9862-55062dc6c63b
1bff4a13-8825-48da-9635-1de07bf695ae
3fa6c69f-9d73-4245-82be-40d6c43e40ff","","2025-07-15T15:20:19.537Z","2025-07-15T15:20:19.537Z","","arquitectura y construcción","arquitectura y construcción",""
"687671b3ebd2bf665349a43e","http://data.europa.eu/esco/isced-f/0730","d5326395-9092-4e17-991c-da2966e91540
10804b32-3bdb-45e6-b9f7-d18cdfd2b337
1044397c-b811-4c35-a20a-9afe459941af
6d71a1de-230c-4a92-b6ce-f1cb7c35636b","","2025-07-15T15:20:19.537Z","2025-07-15T15:20:19.537Z","","arquitectura y construcción no definidos con mayor precisión","arquitectura y construcción no definidos con mayor precisión",""
"687671b3ebd2bf665349a43f","http://data.europa.eu/esco/isced-f/0731","ddd84558-7617-498b-9887-a8775e7d3d17
1486a9b3-92ba-4fb5-9679-c80286bb3e26
b76b0d89-fc17-4b95-849a-b522e5141c8e
6ecf38ad-5a73-495b-ba74-7a581285c016","","2025-07-15T15:20:19.537Z","2025-07-15T15:20:19.537Z","","arquitectura y urbanismo","arquitectura y urbanismo","La arquitectura es el estudio del arte, la ciencia y las técnicas del diseño de edificios. Abarca tanto los fines utilitarios, como la solidez de la estructura y la eficiencia funcional y económica del edificio, como las consideraciones estéticas. El urbanismo es el estudio del crecimiento y la mejora regulados de las ciudades tanto desde el punto de vista funcional como estético.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Diseño y planificación urbanística arquitectónica
Arquitectura
Diseño de edificios
Cartografía/Agrimensura
Planificación urbana
Desarrollo comunitario
Paisajismo
Arquitectura estructural
Topografía
Planificación urbana y rural
Planificación urbana

=== Exclusiones
El estudio del diseño de interiores se excluye de este campo detallado y se incluye en el campo detallado 0212 'Moda, diseño de interiores e industrial'. La geomática se excluye de este campo detallado y se incluye en el campo detallado 0532 'Ciencia de la Tierra'.
La disposición y construcción de parques y jardines se excluye de este campo detallado y se incluye en el campo detallado 0812 'Horticultura'. "
"687671b3ebd2bf665349a440","http://data.europa.eu/esco/isced-f/0732","988c7fb2-3aca-417e-8358-4e093fc5d38c
ed2e003f-b2d3-4a73-9734-3228259349e8
41e1927f-183e-4fdb-8a22-9027dab11523
8b322893-e381-4d0a-a9ee-d7547b22e9df","","2025-07-15T15:20:19.537Z","2025-07-15T15:20:19.537Z","","ingeniería de la construcción y civil","ingeniería de la construcción y civil","La construcción es el estudio de la ciencia, la tecnología y las técnicas de ensamblaje, montaje y mantenimiento de estructuras públicas, comerciales, industriales y residenciales y sus accesorios. La ingeniería civil es el estudio de la planificación, el diseño, las pruebas y la dirección de la construcción de edificios y estructuras a gran escala, incluidos los sistemas de transporte, suministro de agua, alcantarillado, etc.
Programas y cualificaciones con el siguiente contenido principal se clasifican aquí:
Albañilería
Construcción de puentes
Construcción de edificios
Ingeniería de la construcción
Tecnología de la construcción
Carpintería y ebanistería (construcción)
Ingeniería civil
Equipos de construcción
Trabajos de metal en construcción (construcción)
Ingeniería de muelles y puertos
Alicatado de suelos y paredes
Revestimiento de suelos
Construcción de viviendas
Rapel industrial (comercial)
Mampostería y colocación de azulejos
Pintado y revestimiento de paredes
Yesería
Fontanería y tuberías
Construcción de carreteras
Ingeniería y tecnología del agua
Ingeniería de abastecimiento de agua y alcantarillado
Ventilación

=== Exclusiones
La instalación de electricidad se excluye de este campo detallado y se incluye en el campo detallado 0713 'Electricidad y energía'. Del mismo modo, la instalación y reparación de equipos de calefacción, aire acondicionado y refrigeración se excluye de este campo detallado y se incluye en el campo detallado 0713 'Electricidad y energía'. "
"687671b3ebd2bf665349a441","http://data.europa.eu/esco/isced-f/078","5a33234d-7b2f-4b7e-b59f-0d138e19cc58
61a0d5a4-5c03-4d60-a827-3db4d7f62001
86b7a9fb-c5f8-4a7a-b299-9d53ab7e54cc
dccc82c4-5a80-4d3d-b100-2b308226b6c7","","2025-07-15T15:20:19.538Z","2025-07-15T15:20:19.538Z","","programas y cualificaciones interdisciplinares que incluyen ingeniería, fabricación y construcción","programas y cualificaciones interdisciplinares que incluyen ingeniería, fabricación y construcción",""
"687671b3ebd2bf665349a442","http://data.europa.eu/esco/isced-f/0788","43a3e934-dfd8-4519-bd46-89cf44f7b04b
bc51c23c-cbdf-4849-bb14-ab6ff3288fad
55f6cb95-7924-4285-b4e3-13d426273b5a
d432b377-b154-4f02-9746-eaeb46b4ea9d","","2025-07-15T15:20:19.538Z","2025-07-15T15:20:19.538Z","","programas y cualificaciones interdisciplinares que incluyen ingeniería, fabricación y construcción","programas y cualificaciones interdisciplinares que incluyen ingeniería, fabricación y construcción","Los programas y cualificaciones interdisciplinares o amplios a los que se dedica el mayor tiempo de aprendizaje previsto a la ingeniería, la fabricación y la construcción se clasifican aquí."
"687671b3ebd2bf665349a443","http://data.europa.eu/esco/isced-f/079","9636f03e-6e8e-4602-be89-d809fcad7c7d
71ca54e1-2797-414f-89f2-15be281f12fd
664873b2-c1e9-4284-b2a7-497a68ab5a4c
ca4db069-a75f-4821-a5b0-67abf1036921","","2025-07-15T15:20:19.538Z","2025-07-15T15:20:19.538Z","","ingeniería, fabricación y construcción no clasificadas en otros lugares","ingeniería, fabricación y construcción no clasificadas en otros lugares",""
"687671b3ebd2bf665349a444","http://data.europa.eu/esco/isced-f/0799","1121e00d-a9b9-4995-8142-0050ce1e5701
1e4cce2b-e396-42b1-9032-ada0c174a695
9c89fc1d-7433-4530-8ab0-e4e0098f14b6
47d84a82-ecb9-4dc7-897e-10f5d9e52476","","2025-07-15T15:20:19.538Z","2025-07-15T15:20:19.538Z","","ingeniería, fabricación y construcción no clasificadas en otros lugares","ingeniería, fabricación y construcción no clasificadas en otros lugares",""
"687671b3ebd2bf665349a445","http://data.europa.eu/esco/isced-f/08","40095cf5-e3c3-4944-a0a6-8e053fccd288
63abcf4c-62b1-4a37-b3b1-6484d554251d
46d89a58-633b-4fdf-a9f8-492aeee3e540
f27fd787-68f1-4679-a657-41d363237e01","","2025-07-15T15:20:19.538Z","2025-07-15T15:20:19.538Z","","agricultura, silvicultura, pesca y veterinaria","agricultura, silvicultura, pesca y veterinaria",""
"687671b3ebd2bf665349a491","http://data.europa.eu/esco/skill/03961960-e729-4768-ab0a-49886132f17a","fca137fd-d717-42ca-b34a-1ae8aff5cfe8
779bbfe0-1337-4b88-a316-9024ce418b66
1fc4620f-8fbc-4c58-88cf-1c8a2abf1b5f
67dd763e-917f-4567-9232-e55208e9ed6e","S1.15.1","2025-07-15T15:20:19.542Z","2025-07-15T15:20:19.542Z","Ejemplos:
- emplear lenguas extranjeras en la atención
- comunicar asuntos comerciales y técnicos en lenguas extranjeras
- hablar dialecto

Excluye:
- habilidades y conocimientos relacionados con una lengua o dialecto específico","utilizar lenguas extranjeras","utilizar lenguas extranjeras","Comunicarse con otras personas en uno o más idiomas extranjeros o dialectos, de forma oral o escrita."
"687671b3ebd2bf665349a492","http://data.europa.eu/esco/skill/03e0b95b-67d1-457a-b3f7-06c407cf6bec","82d716ad-2888-40f2-97c8-d67a1f933be9
25b49545-6f0e-477c-9767-a6e6ca4cbb5a
e32884ae-ea0c-4831-8002-24e8c875dbd0
504b6ec8-97ad-45b1-a01b-df61bac9bb15","S6","2025-07-15T15:20:19.542Z","2025-07-15T15:20:19.542Z","Excluye:
- Habilidades específicas que impliquen interacción con personas","manipulación y movimiento","manipulación y movimiento
manipulación de mercancías o animales","Clasificar, ordenar, mover, transformar, fabricar y limpiar mercancías y materiales con la mano o utilizando herramientas y equipos manuales. Cuidar plantas, cultivos y animales."
"687671b3ebd2bf665349a493","http://data.europa.eu/esco/skill/03efa398-a1cc-4589-9c10-84bf10f8d42d","f5da4781-31c3-495f-a119-2234fc86ccd8
26f409ce-768a-4888-a3db-cfb8aa96a62b
1686c281-e9f7-42f0-8d60-28d43e725ca0
543043fc-bf9e-4ad8-b416-0cded0829098","S8.7.0","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","Excluye:
- Instalar, mantener y reparar equipos y componentes mecatrónicos o robóticos","instalar, mantener y reparar equipos mecánicos","instalar, mantener y reparar equipos mecánicos
instalar y mantener equipos mecánicos","Instalar, mantener y reparar equipos, componentes y dispositivos mecánicos estacionarios y móviles."
"687671b3ebd2bf665349a494","http://data.europa.eu/esco/skill/048812ba-45ff-4801-b04f-b20c03432809","4a8a0a25-37bb-4cbe-88b1-5939dd11e08d
cddc11bf-8f98-40e1-bdfe-f4b87993ea23
3fa3baf3-a516-4fda-9484-dabba1f8f213
f7ef7926-bb57-4890-ac5c-3c50bde08051","S3.3","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","","proteger y hacer cumplir","proteger y hacer cumplir","Responder a las necesidades de seguridad pública y personal y garantizar el cumplimiento de las normas, estándares, directrices o leyes."
"687671b3ebd2bf665349a495","http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e","8321134b-38e3-4714-a94b-ed5143438ac9
da4894bc-2256-41a7-96f0-322eaa7e36d5
a22e5dbd-e39b-4e57-82be-d74cb576ae36
cf1a67bc-d7fb-4e4b-a78d-fa2b892e26ee","T","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","","habilidades y competencias transversales","habilidades y competencias transversales",""
"687671b3ebd2bf665349a496","http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd","6b7023f7-858e-4396-81f0-6df53a8b639d
94fd54f7-94ac-4d78-abef-e3ea8ac408ae
73917fb0-e0b8-4182-81c6-4e3a6440d4b2
dd17d07a-7cd8-407e-a9d5-adc33532cf0b","S1.5.5","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","Ejemplos:
- asesorar sobre la remediación ambiental
- asesorar sobre la prevención de la contaminación","asesorar sobre cuestiones ambientales","asesorar sobre cuestiones ambientales","Proporcionar información y asesoramiento sobre protección ambiental y sostenibilidad."
"687671b3ebd2bf665349a497","http://data.europa.eu/esco/skill/06769591-b8cf-46b2-b1d3-6602b1cf440e","ade468f7-141e-4e66-8b84-74b800df1bed
3cc1e639-0afc-4563-838e-92e1f93ff621
826e5136-375f-485f-96dd-18e075d3ff4e
1d832938-d9c4-4872-91a4-944e8674e2a7","S8.4.6","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","Ejemplos:
- Operar una astilladora de madera
- Operar una pulpadora
- Hacer pulpa de papel","operar maquinaria de procesamiento de madera y fabricación de papel","operar maquinaria de procesamiento de madera y fabricación de papel","Operar maquinaria para el procesamiento de madera y madera aserrada, y para la producción de pulpa de madera y papel."
"687671b3ebd2bf665349a498","http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232","4c3d2406-30a4-41d7-942b-cbd421bb368d
f4307ea1-b2a1-4522-bab7-bfbb5e7be913
617f8223-a2f1-46ee-9920-c9a67b937d11
eecf1ed0-396b-4319-ae0a-daba12265b1a","S2.2.5","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","Ejemplos:
- llevar registros personales
- llevar registros de existencias
- preparar informes de producción

Excluye:
- escribir informes o documentos que requieran la redacción de texto original","mantener registros operativos","mantener registros operativos","Llevar registros necesarios para fines operativos, como los relacionados con el personal, los clientes, la producción y los inventarios de existencias."
"687671b3ebd2bf665349a499","http://data.europa.eu/esco/skill/0779d482-4154-4fbb-9a22-d9fd89c39d67","0b7df583-bee3-429d-b533-6d7038f87e8a
c3bd76ef-2823-4b0c-8cfe-8eab3b29cce7
0808fab5-0da5-413d-8c4c-33cb1c660e72
610d2cbf-4ce0-4d53-90ec-af38979b6dd6","S4.2.0","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","","organizar, planificar y programar el trabajo y las actividades","organizar, planificar y programar el trabajo y las actividades
organizar y planificar","Dirigir actividades y tareas, establecer horarios y coordinar las actividades de grupos e individuos para completar los objetivos a tiempo y dentro del presupuesto."
"687671b3ebd2bf665349a49a","http://data.europa.eu/esco/skill/07f47dea-587c-40c0-990a-6c092cc3e6a4","accc7add-404d-4c31-8c97-1ad61136577f
e897a66d-ab65-4779-923f-35b58d815b58
0a8e54a4-6fa6-4622-b976-32d8114fcad5
2dea50c2-952a-4a14-8f2e-5c7cc7dfa342","S1.7.1","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","Ejemplos:
- adherirse a cuestionarios
- entrevistar a solicitantes de seguros
- interrogar a individuos","entrevistar","entrevistar","Interactuar verbalmente de manera formal, generalmente utilizando preguntas estructuradas, para recopilar información, determinar opiniones o determinar la idoneidad de las personas para puestos de trabajo, roles o tareas."
"687671b3ebd2bf665349a49b","http://data.europa.eu/esco/skill/08104c27-d4b2-4d40-ae97-dde65e71712f","27dc3edc-48b0-4d16-8f05-c55140521c74
eb9c2851-0741-4890-acbd-0329e2fcaa38
3a0e9b2e-ea2e-44de-a912-f69126ee69c6
8f9a4426-b2bb-4811-8793-1f11df203f7e","S1.5.9","2025-07-15T15:20:19.543Z","2025-07-15T15:20:19.543Z","Ejemplos:
- asesorar sobre mejoras de seguridad
- informar sobre las normas de seguridad","asesorar sobre cuestiones de salud y seguridad en el lugar de trabajo","asesorar sobre cuestiones de salud y seguridad en el lugar de trabajo","Promover y proporcionar información y asesoramiento sobre salud y seguridad en el lugar de trabajo."
